"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"1977","Male","45-64","Other","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",3
"1978","Male","45-64","Other","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",3
"1979","Male","45-64","Other","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",2
"1980","Male","45-64","Other","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",4
"1981","Male","45-64","Other","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose 100-125",1
"1982","Male","45-64","Other","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",1
"1983","Male","45-64","Other","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",2
"1984","Male","45-64","Other","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",1
"1985","Male","45-64","Other","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",6
"1986","Male","45-64","Other","HSG/GED","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",1
"1987","Male","45-64","Other","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",1
"1988","Male","45-64","Other","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",3
"1989","Male","45-64","Other","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",2
"1990","Male","45-64","Other","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1991","Male","45-64","Other","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",2
"1992","Male","45-64","Other","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",8
"1993","Male","45-64","Other","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",1
"1994","Male","45-64","Other","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",4
"1995","Male","45-64","Other","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",1
"1996","Male","45-64","Other","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",3
"1997","Male","45-64","Other","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",2
"1998","Male","45-64","Other","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",1
"1999","Male","45-64","Other","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",4
"2000","Male","45-64","Other","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"2001","Male","45-64","Other","Some college/TS","SBP<120","Normal weight","No smoke","High TC","Glucose>=126",1
"2002","Male","45-64","Other","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"2003","Male","45-64","Other","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",3
"2004","Male","45-64","Other","Some college/TS","SBP<120","Normal weight","Smoke","High TC","Glucose>=126",2
"2005","Male","45-64","Other","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",2
"2006","Male","45-64","Other","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose<100",2
"2007","Male","45-64","Other","Some college/TS","SBP<120","Obese","Smoke","High TC","Glucose>=126",1
"2008","Male","45-64","Other","Some college/TS","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"2009","Male","45-64","Other","Some college/TS","SBP 120-129","Normal weight","Smoke","Normal TC","Glucose>=126",1
"2010","Male","45-64","Other","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",1
"2011","Male","45-64","Other","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",1
"2012","Male","45-64","Other","Some college/TS","SBP 120-129","Overweight","Smoke","High TC","Glucose>=126",1
"2013","Male","45-64","Other","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",3
"2014","Male","45-64","Other","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",2
"2015","Male","45-64","Other","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",5
"2016","Male","45-64","Other","Some college/TS","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",1
"2017","Male","45-64","Other","Some college/TS","SBP 120-129","Obese","Smoke","Normal TC","Glucose>=126",2
"2018","Male","45-64","Other","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",1
"2019","Male","45-64","Other","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",5
"2020","Male","45-64","Other","Some college/TS","SBP 130-139","Normal weight","No smoke",NA,NA,1
"2021","Male","45-64","Other","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose>=126",1
"2022","Male","45-64","Other","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",2
"2023","Male","45-64","Other","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"2024","Male","45-64","Other","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",4
"2025","Male","45-64","Other","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",1
"2026","Male","45-64","Other","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",2
"2027","Male","45-64","Other","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"2028","Male","45-64","Other","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",4
"2029","Male","45-64","Other","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",2
"2030","Male","45-64","Other","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",4
"2031","Male","45-64","Other","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",1
"2032","Male","45-64","Other","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",4
"2033","Male","45-64","Other","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"2034","Male","45-64","Other","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",7
"2035","Male","45-64","Other","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose>=126",1
"2036","Male","45-64","Other","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",1
"2037","Male","45-64","Other","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",10
"2038","Male","45-64","Other","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"2039","Male","45-64","Other","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",5
"2040","Male","45-64","Other","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",1
"2041","Male","45-64","Other","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",2
"2042","Male","45-64","Other","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",3
"2043","Male","45-64","Other","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",2
"2044","Male","45-64","Other","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",1
"2045","Male","45-64","Other","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",10
"2046","Male","45-64","Other","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose>=126",2
"2047","Male","45-64","Other","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",2
"2048","Male","45-64","Other","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"2049","Male","45-64","Other","Some college/TS",NA,"Obese","No smoke","Normal TC","Glucose>=126",1
"2050","Male","45-64","Other",">=College grad","SBP<120","Normal weight","No smoke","High TC","Glucose>=126",1
"2051","Male","45-64","Other",">=College grad","SBP<120","Normal weight","No smoke","Normal TC","Glucose<100",1
"2052","Male","45-64","Other",">=College grad","SBP<120","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"2053","Male","45-64","Other",">=College grad","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",5
"2054","Male","45-64","Other",">=College grad","SBP<120","Normal weight","No smoke",NA,NA,1
"2055","Male","45-64","Other",">=College grad","SBP<120","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"2056","Male","45-64","Other",">=College grad","SBP<120","Normal weight","Smoke","Normal TC","Glucose>=126",4
"2057","Male","45-64","Other",">=College grad","SBP<120","Overweight","No smoke","Normal TC","Glucose 100-125",1
"2058","Male","45-64","Other",">=College grad","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",6
"2059","Male","45-64","Other",">=College grad","SBP<120","Overweight","Smoke","High TC","Glucose>=126",1
"2060","Male","45-64","Other",">=College grad","SBP<120","Overweight","Smoke","Normal TC","Glucose>=126",3
"2061","Male","45-64","Other",">=College grad","SBP<120","Obese","No smoke","High TC","Glucose>=126",1
"2062","Male","45-64","Other",">=College grad","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",1
"2063","Male","45-64","Other",">=College grad","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",4
"2064","Male","45-64","Other",">=College grad","SBP<120","Obese","Smoke","Normal TC","Glucose 100-125",1
"2065","Male","45-64","Other",">=College grad","SBP 120-129","Normal weight","No smoke","High TC","Glucose 100-125",1
"2066","Male","45-64","Other",">=College grad","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",6
"2067","Male","45-64","Other",">=College grad","SBP 120-129","Normal weight","Smoke","High TC","Glucose>=126",2
"2068","Male","45-64","Other",">=College grad","SBP 120-129","Normal weight","Smoke","Normal TC","Glucose>=126",2
"2069","Male","45-64","Other",">=College grad","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",4
"2070","Male","45-64","Other",">=College grad","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",1
"2071","Male","45-64","Other",">=College grad","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",8
"2072","Male","45-64","Other",">=College grad","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",6
"2073","Male","45-64","Other",">=College grad","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",2
"2074","Male","45-64","Other",">=College grad","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",8
"2075","Male","45-64","Other",">=College grad","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",1
"2076","Male","45-64","Other",">=College grad","SBP 120-129","Obese","Smoke","Normal TC","Glucose>=126",1
"2077","Male","45-64","Other",">=College grad","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",7
"2078","Male","45-64","Other",">=College grad","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"2079","Male","45-64","Other",">=College grad","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",7
"2080","Male","45-64","Other",">=College grad","SBP 130-139","Normal weight","No smoke",NA,NA,1
"2081","Male","45-64","Other",">=College grad","SBP 130-139","Normal weight","Smoke","High TC","Glucose>=126",1
"2082","Male","45-64","Other",">=College grad","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose>=126",2
"2083","Male","45-64","Other",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",10
"2084","Male","45-64","Other",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"2085","Male","45-64","Other",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",14
"2086","Male","45-64","Other",">=College grad","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",2
"2087","Male","45-64","Other",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",1
"2088","Male","45-64","Other",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",3
"2089","Male","45-64","Other",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"2090","Male","45-64","Other",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",2
"2091","Male","45-64","Other",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",9
"2092","Male","45-64","Other",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",1
"2093","Male","45-64","Other",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",6
"2094","Male","45-64","Other",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",2
"2095","Male","45-64","Other",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",5
"2096","Male","45-64","Other",">=College grad","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",2
"2097","Male","45-64","Other",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC","Glucose>=126",2
"2098","Male","45-64","Other",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",2
"2099","Male","45-64","Other",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",9
"2100","Male","45-64","Other",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",3
"2101","Male","45-64","Other",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",10
"2102","Male","45-64","Other",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"2103","Male","45-64","Other",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",5
"2104","Male","45-64","Other",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",1
"2105","Male","45-64","Other",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose>=126",4
"2106","Male","45-64","Other",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",2
"2107","Male","45-64","Other",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",2
"2108","Male","45-64","Other",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",14
"2109","Male","45-64","Other",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose>=126",1
"2110","Male","45-64","Other",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",5
"2111","Male","64+","NH White","<HSG","SBP<120","Normal weight","No smoke","Normal TC","Glucose 100-125",2
"2112","Male","64+","NH White","<HSG","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",4
"2113","Male","64+","NH White","<HSG","SBP<120","Overweight","No smoke","High TC","Glucose>=126",1
"2114","Male","64+","NH White","<HSG","SBP<120","Overweight","No smoke","Normal TC","Glucose<100",3
"2115","Male","64+","NH White","<HSG","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",9
"2116","Male","64+","NH White","<HSG","SBP<120","Overweight","Smoke","High TC","Glucose>=126",1
"2117","Male","64+","NH White","<HSG","SBP<120","Overweight","Smoke","Normal TC","Glucose>=126",1
"2118","Male","64+","NH White","<HSG","SBP<120","Obese","No smoke","High TC","Glucose>=126",2
"2119","Male","64+","NH White","<HSG","SBP<120","Obese","No smoke","Normal TC","Glucose<100",4
"2120","Male","64+","NH White","<HSG","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",3
"2121","Male","64+","NH White","<HSG","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",10
"2122","Male","64+","NH White","<HSG","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",1
"2123","Male","64+","NH White","<HSG","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",1
"2124","Male","64+","NH White","<HSG","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",3
"2125","Male","64+","NH White","<HSG","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",2
"2126","Male","64+","NH White","<HSG","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",11
"2127","Male","64+","NH White","<HSG","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",1
"2128","Male","64+","NH White","<HSG","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",3
"2129","Male","64+","NH White","<HSG","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",2
"2130","Male","64+","NH White","<HSG","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",14
"2131","Male","64+","NH White","<HSG","SBP 120-129","Obese","No smoke",NA,NA,1
"2132","Male","64+","NH White","<HSG","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",2
"2133","Male","64+","NH White","<HSG","SBP 120-129","Obese","Smoke","Normal TC","Glucose 100-125",1
"2134","Male","64+","NH White","<HSG","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",2
"2135","Male","64+","NH White","<HSG","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose>=126",1
"2136","Male","64+","NH White","<HSG","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",1
"2137","Male","64+","NH White","<HSG","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"2138","Male","64+","NH White","<HSG","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",18
"2139","Male","64+","NH White","<HSG","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",2
"2140","Male","64+","NH White","<HSG","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"2141","Male","64+","NH White","<HSG","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",4
"2142","Male","64+","NH White","<HSG","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",1
"2143","Male","64+","NH White","<HSG","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",1
"2144","Male","64+","NH White","<HSG","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",16
"2145","Male","64+","NH White","<HSG","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",2
"2146","Male","64+","NH White","<HSG","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",1
"2147","Male","64+","NH White","<HSG","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"2148","Male","64+","NH White","<HSG","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",3
"2149","Male","64+","NH White","<HSG","SBP>=140","Normal weight","Smoke","Normal TC","Glucose>=126",2
"2150","Male","64+","NH White","<HSG","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",7
"2151","Male","64+","NH White","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"2152","Male","64+","NH White","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",2
"2153","Male","64+","NH White","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",19
"2154","Male","64+","NH White","<HSG","SBP>=140","Overweight","No smoke",NA,NA,1
"2155","Male","64+","NH White","<HSG","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",2
"2156","Male","64+","NH White","<HSG","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"2157","Male","64+","NH White","<HSG","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",2
"2158","Male","64+","NH White","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose>=126",13
"2159","Male","64+","NH White","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",2
"2160","Male","64+","NH White","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",3
"2161","Male","64+","NH White","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",29
"2162","Male","64+","NH White","<HSG","SBP>=140","Obese","Smoke","High TC","Glucose>=126",3
"2163","Male","64+","NH White","<HSG","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"2164","Male","64+","NH White","<HSG",NA,"Obese","No smoke","Normal TC","Glucose>=126",1
"2165","Male","64+","NH White","HSG/GED","SBP<120","Normal weight","No smoke","High TC","Glucose>=126",2
"2166","Male","64+","NH White","HSG/GED","SBP<120","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"2167","Male","64+","NH White","HSG/GED","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",4
"2168","Male","64+","NH White","HSG/GED","SBP<120","Overweight","No smoke","High TC","Glucose>=126",4
"2169","Male","64+","NH White","HSG/GED","SBP<120","Overweight","No smoke","Normal TC","Glucose<100",1
"2170","Male","64+","NH White","HSG/GED","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",15
"2171","Male","64+","NH White","HSG/GED","SBP<120","Overweight","Smoke","Normal TC","Glucose<100",1
"2172","Male","64+","NH White","HSG/GED","SBP<120","Overweight","Smoke","Normal TC","Glucose>=126",2
"2173","Male","64+","NH White","HSG/GED","SBP<120","Obese","No smoke","High TC","Glucose<100",2
"2174","Male","64+","NH White","HSG/GED","SBP<120","Obese","No smoke","High TC","Glucose>=126",1
"2175","Male","64+","NH White","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose<100",1
"2176","Male","64+","NH White","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",4
"2177","Male","64+","NH White","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",21
"2178","Male","64+","NH White","HSG/GED","SBP<120","Obese","Smoke","High TC","Glucose>=126",1
"2179","Male","64+","NH White","HSG/GED","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",3
"2180","Male","64+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose<100",1
"2181","Male","64+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",6
"2182","Male","64+","NH White","HSG/GED","SBP 120-129","Normal weight","Smoke","High TC","Glucose>=126",1
"2183","Male","64+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","High TC","Glucose 100-125",1
"2184","Male","64+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",3
"2185","Male","64+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",2
"2186","Male","64+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",2
"2187","Male","64+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",16
"2188","Male","64+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",2
"2189","Male","64+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",8
"2190","Male","64+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",3
"2191","Male","64+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",26
"2192","Male","64+","NH White","HSG/GED","SBP 120-129","Obese","Smoke","Normal TC","Glucose>=126",5
"2193","Male","64+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",1
"2194","Male","64+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"2195","Male","64+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",3
"2196","Male","64+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC","Glucose>=126",1
"2197","Male","64+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",1
"2198","Male","64+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",3
"2199","Male","64+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",1
"2200","Male","64+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",4
"2201","Male","64+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",25
"2202","Male","64+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke",NA,NA,1
"2203","Male","64+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",3
"2204","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose<100",1
"2205","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",3
"2206","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",6
"2207","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",8
"2208","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",32
"2209","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","No smoke",NA,NA,1
"2210","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",2
"2211","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"2212","Male","64+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",2
"2213","Male","64+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",1
"2214","Male","64+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",3
"2215","Male","64+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"2216","Male","64+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",2
"2217","Male","64+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",7
"2218","Male","64+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",9
"2219","Male","64+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"2220","Male","64+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",5
"2221","Male","64+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",39
"2222","Male","64+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"2223","Male","64+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",2
"2224","Male","64+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose<100",1
"2225","Male","64+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",1
"2226","Male","64+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",21
"2227","Male","64+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",4
"2228","Male","64+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",8
"2229","Male","64+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",45
"2230","Male","64+","NH White","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose>=126",3
"2231","Male","64+","NH White","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",1
"2232","Male","64+","NH White","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",2
"2233","Male","64+","NH White","HSG/GED",NA,"Overweight","No smoke","Normal TC","Glucose>=126",1
"2234","Male","64+","NH White","HSG/GED",NA,"Obese","No smoke","High TC","Glucose>=126",1
"2235","Male","64+","NH White","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC","Glucose<100",1
"2236","Male","64+","NH White","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",4
"2237","Male","64+","NH White","Some college/TS","SBP<120","Normal weight","Smoke","High TC","Glucose>=126",1
"2238","Male","64+","NH White","Some college/TS","SBP<120","Overweight","No smoke","High TC","Glucose>=126",1
"2239","Male","64+","NH White","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose 100-125",6
"2240","Male","64+","NH White","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",22
