"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"1614","Male","59+","NH White",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC",NA,2
"1615","Male","59+","NH White",">=College grad","SBP 130-139","Overweight","Smoke",NA,"Glucose 100-125",1
"1616","Male","59+","NH White",">=College grad","SBP 130-139","Overweight",NA,"Normal TC","Glucose 100-125",1
"1617","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose<100",15
"1618","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",26
"1619","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke","High TC",NA,1
"1620","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",58
"1621","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",77
"1622","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",3
"1623","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke","Normal TC",NA,4
"1624","Male","59+","NH White",">=College grad","SBP 130-139","Obese","No smoke",NA,"Glucose 100-125",3
"1625","Male","59+","NH White",">=College grad","SBP 130-139","Obese","Smoke","High TC",NA,1
"1626","Male","59+","NH White",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",1
"1627","Male","59+","NH White",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",3
"1628","Male","59+","NH White",">=College grad","SBP 130-139","Obese","Smoke","Normal TC",NA,1
"1629","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","High TC","Glucose<100",17
"1630","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","High TC","Glucose 100-125",11
"1631","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","High TC","Glucose>=126",1
"1632","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","High TC",NA,2
"1633","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",122
"1634","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",86
"1635","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","Normal TC","Glucose>=126",4
"1636","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke","Normal TC",NA,10
"1637","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke",NA,"Glucose<100",15
"1638","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke",NA,"Glucose 100-125",6
"1639","Male","59+","NH White",">=College grad","SBP 130-139",NA,"Smoke","High TC","Glucose<100",1
"1640","Male","59+","NH White",">=College grad","SBP 130-139",NA,"Smoke","Normal TC","Glucose<100",6
"1641","Male","59+","NH White",">=College grad","SBP 130-139",NA,"Smoke","Normal TC","Glucose 100-125",4
"1642","Male","59+","NH White",">=College grad","SBP 130-139",NA,"Smoke","Normal TC",NA,1
"1643","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",16
"1644","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",5
"1645","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",23
"1646","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",13
"1647","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1648","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC",NA,3
"1649","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",1
"1650","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",9
"1651","Male","59+","NH White",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",3
"1652","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose<100",34
"1653","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",33
"1654","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",2
"1655","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","High TC",NA,5
"1656","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",97
"1657","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",68
"1658","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",3
"1659","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke","Normal TC",NA,9
"1660","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke",NA,"Glucose<100",1
"1661","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke",NA,"Glucose 100-125",1
"1662","Male","59+","NH White",">=College grad","SBP>=140","Overweight","No smoke",NA,NA,1
"1663","Male","59+","NH White",">=College grad","SBP>=140","Overweight","Smoke","High TC","Glucose<100",5
"1664","Male","59+","NH White",">=College grad","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",3
"1665","Male","59+","NH White",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",8
"1666","Male","59+","NH White",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",3
"1667","Male","59+","NH White",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",1
"1668","Male","59+","NH White",">=College grad","SBP>=140","Overweight",NA,"Normal TC","Glucose<100",1
"1669","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose<100",27
"1670","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",24
"1671","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose>=126",1
"1672","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","High TC",NA,1
"1673","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",57
"1674","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",78
"1675","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",6
"1676","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke","Normal TC",NA,11
"1677","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke",NA,"Glucose<100",1
"1678","Male","59+","NH White",">=College grad","SBP>=140","Obese","No smoke",NA,"Glucose 100-125",1
"1679","Male","59+","NH White",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",3
"1680","Male","59+","NH White",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose>=126",3
"1681","Male","59+","NH White",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",2
"1682","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","High TC","Glucose<100",33
"1683","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","High TC","Glucose 100-125",36
"1684","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","High TC","Glucose>=126",1
"1685","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","High TC",NA,1
"1686","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","Normal TC","Glucose<100",166
"1687","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","Normal TC","Glucose 100-125",121
"1688","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","Normal TC","Glucose>=126",6
"1689","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke","Normal TC",NA,21
"1690","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke",NA,"Glucose<100",11
"1691","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke",NA,"Glucose 100-125",10
"1692","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke",NA,NA,1
"1693","Male","59+","NH White",">=College grad","SBP>=140",NA,"Smoke","Normal TC","Glucose<100",6
"1694","Male","59+","NH White",">=College grad","SBP>=140",NA,"Smoke","Normal TC","Glucose 100-125",3
"1695","Male","59+","NH White",">=College grad","SBP>=140",NA,NA,"Normal TC","Glucose<100",1
"1696","Male","59+","NH White",NA,"SBP 130-139",NA,"No smoke","Normal TC",NA,2
"1697","Male","59+","NH Black","<HSG","SBP 130-139","Overweight","No smoke","Normal TC",NA,1
"1698","Male","59+","NH Black","<HSG","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",1
"1699","Male","59+","NH Black","<HSG","SBP 130-139","Obese","Smoke","High TC","Glucose<100",2
"1700","Male","59+","NH Black","<HSG","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",1
"1701","Male","59+","NH Black","<HSG","SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",1
"1702","Male","59+","NH Black","<HSG","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",2
"1703","Male","59+","NH Black","<HSG","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",1
"1704","Male","59+","NH Black","<HSG","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",1
"1705","Male","59+","NH Black","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",2
"1706","Male","59+","NH Black","<HSG","SBP>=140","Obese","No smoke","High TC",NA,1
"1707","Male","59+","NH Black","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",1
"1708","Male","59+","NH Black","<HSG","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"1709","Male","59+","NH Black","<HSG","SBP>=140",NA,"No smoke","High TC","Glucose<100",1
"1710","Male","59+","NH Black","<HSG","SBP>=140",NA,"No smoke","Normal TC","Glucose<100",4
"1711","Male","59+","NH Black","<HSG","SBP>=140",NA,"No smoke","Normal TC","Glucose 100-125",3
"1712","Male","59+","NH Black","HSG/GED","SBP 130-139","Underweight","No smoke","Normal TC","Glucose<100",1
"1713","Male","59+","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",1
"1714","Male","59+","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",1
"1715","Male","59+","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"1716","Male","59+","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke",NA,"Glucose<100",1
"1717","Male","59+","NH Black","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",3
"1718","Male","59+","NH Black","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC",NA,1
"1719","Male","59+","NH Black","HSG/GED","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",3
"1720","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",2
"1721","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",2
"1722","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",1
"1723","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",4
"1724","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",2
"1725","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",1
"1726","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke",NA,"Glucose<100",1
"1727","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"1728","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","High TC",NA,1
"1729","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"1730","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",2
"1731","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",1
"1732","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC",NA,1
"1733","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose<100",3
"1734","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"1735","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",8
"1736","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",8
"1737","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",3
"1738","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC",NA,1
"1739","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke",NA,"Glucose<100",1
"1740","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","No smoke",NA,"Glucose>=126",1
"1741","Male","59+","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",4
"1742","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"No smoke","High TC","Glucose<100",1
"1743","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"No smoke","High TC","Glucose 100-125",2
"1744","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",9
"1745","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",3
"1746","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"No smoke","Normal TC",NA,1
"1747","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"No smoke",NA,"Glucose<100",1
"1748","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"No smoke",NA,"Glucose 100-125",1
"1749","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"Smoke","Normal TC","Glucose<100",2
"1750","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"Smoke",NA,"Glucose<100",1
"1751","Male","59+","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",2
"1752","Male","59+","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke","High TC",NA,1
"1753","Male","59+","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",9
"1754","Male","59+","NH Black","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",1
"1755","Male","59+","NH Black","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",5
"1756","Male","59+","NH Black","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1757","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose<100",4
"1758","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",5
"1759","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","High TC",NA,1
"1760","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",8
"1761","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",4
"1762","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC",NA,2
"1763","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","No smoke",NA,"Glucose<100",1
"1764","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"1765","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",1
"1766","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","High TC",NA,2
"1767","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",3
"1768","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",4
"1769","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",1
"1770","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC",NA,1
"1771","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight","Smoke",NA,"Glucose 100-125",1
"1772","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose<100",4
"1773","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",2
"1774","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",9
"1775","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",12
"1776","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",2
"1777","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC",NA,1
"1778","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose>=126",1
"1779","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",3
"1780","Male","59+","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"1781","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose<100",5
"1782","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose 100-125",3
"1783","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke","High TC",NA,1
"1784","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose<100",4
"1785","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose 100-125",4
"1786","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke","Normal TC",NA,2
"1787","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"Smoke","High TC","Glucose<100",1
"1788","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"Smoke","High TC","Glucose 100-125",1
"1789","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",2
"1790","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC",NA,1
"1791","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",3
"1792","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1793","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC",NA,2
"1794","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",3
"1795","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC",NA,2
"1796","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",11
"1797","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC",NA,1
"1798","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",10
"1799","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",4
"1800","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC",NA,1
"1801","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",11
"1802","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",11
"1803","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",2
"1804","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC",NA,2
"1805","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke",NA,"Glucose<100",1
"1806","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"1807","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",3
"1808","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1809","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",1
"1810","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke",NA,"Glucose<100",2
"1811","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose<100",7
"1812","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",7
"1813","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC",NA,1
"1814","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",21
"1815","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",16
"1816","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",5
"1817","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC",NA,3
"1818","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","No smoke",NA,"Glucose 100-125",1
"1819","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"1820","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",1
"1821","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",5
"1822","Male","59+","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",4
"1823","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","High TC","Glucose<100",4
"1824","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","High TC","Glucose 100-125",4
"1825","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","High TC","Glucose>=126",1
"1826","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",13
"1827","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",6
"1828","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC","Glucose>=126",1
"1829","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC",NA,2
"1830","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke",NA,"Glucose 100-125",2
"1831","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke",NA,NA,2
"1832","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"Smoke","High TC",NA,1
"1833","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"Smoke","Normal TC","Glucose<100",2
"1834","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"Smoke","Normal TC",NA,1
"1835","Male","59+","NH Black","Some college/TS","SBP>=140","Underweight","No smoke","Normal TC","Glucose<100",1
"1836","Male","59+","NH Black","Some college/TS","SBP>=140","Underweight","Smoke","Normal TC","Glucose<100",2
"1837","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",3
"1838","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",1
"1839","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","High TC",NA,1
"1840","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",9
"1841","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",4
"1842","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC",NA,3
"1843","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",1
"1844","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","High TC","Glucose 100-125",1
"1845","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",13
"1846","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",5
"1847","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose>=126",1
"1848","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",10
"1849","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",8
"1850","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",1
"1851","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC",NA,2
"1852","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",24
"1853","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",13
"1854","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC",NA,8
"1855","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","No smoke",NA,"Glucose<100",2
"1856","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose<100",7
"1857","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",2
"1858","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",7
"1859","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",2
"1860","Male","59+","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC",NA,1
"1861","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose<100",14
"1862","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",14
"1863","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",2
"1864","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC",NA,2
"1865","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",17
"1866","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",22
"1867","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",4
"1868","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC",NA,5
"1869","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","No smoke",NA,"Glucose 100-125",1
"1870","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"1871","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose>=126",1
"1872","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",5
"1873","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",4
"1874","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"1875","Male","59+","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC",NA,1
"1876","Male","59+","NH Black","Some college/TS","SBP>=140","Obese",NA,"Normal TC",NA,1
"1877","Male","59+","NH Black","Some college/TS","SBP>=140",NA,"No smoke","High TC","Glucose<100",9
"1878","Male","59+","NH Black","Some college/TS","SBP>=140",NA,"No smoke","High TC","Glucose 100-125",5
"1879","Male","59+","NH Black","Some college/TS","SBP>=140",NA,"No smoke","High TC",NA,1
